build[champion]: 8000 new seeds
[build] 4200/8000 1417s eta 21.4m (178/min) kept 4200 units={'parti': 3810, 'ulti': 978, '40_100': 172, 'betli': 91, 'durchmars': 117, '20_100': 49}
[build] 4225/8000 1426s eta 21.2m (178/min) kept 4225 units={'parti': 3832, 'ulti': 986, '40_100': 174, 'betli': 91, 'durchmars': 118, '20_100': 49}
[build] 4250/8000 1439s eta 21.2m (177/min) kept 4250 units={'parti': 3854, 'ulti': 995, '40_100': 175, 'betli': 93, 'durchmars': 118, '20_100': 49}
[build] 4275/8000 1446s eta 21.0m (177/min) kept 4275 units={'parti': 3877, 'ulti': 1002, '40_100': 175, 'betli': 93, 'durchmars': 120, '20_100': 50}
[build] 4300/8000 1456s eta 20.9m (177/min) kept 4300 units={'parti': 3900, 'ulti': 1007, '40_100': 175, 'betli': 94, 'durchmars': 120, '20_100': 51}
[build] 4325/8000 1464s eta 20.7m (177/min) kept 4325 units={'parti': 3922, 'ulti': 1015, '40_100': 176, 'betli': 96, 'durchmars': 120, '20_100': 51}
[build] 4350/8000 1473s eta 20.6m (177/min) kept 4350 units={'parti': 3944, 'ulti': 1022, '40_100': 178, 'betli': 96, 'durchmars': 121, '20_100': 51}
[build] 4375/8000 1482s eta 20.5m (177/min) kept 4375 units={'parti': 3964, 'ulti': 1029, '40_100': 180, 'betli': 98, 'durchmars': 122, '20_100': 52}
[build] 4400/8000 1489s eta 20.3m (177/min) kept 4400 units={'parti': 3986, 'ulti': 1035, '40_100': 180, 'betli': 98, 'durchmars': 125, '20_100': 52}
[build] 4425/8000 1496s eta 20.1m (177/min) kept 4425 units={'parti': 4007, 'ulti': 1040, '40_100': 180, 'betli': 101, 'durchmars': 126, '20_100': 52}
[build] 4450/8000 1503s eta 20.0m (178/min) kept 4450 units={'parti': 4029, 'ulti': 1044, '40_100': 182, 'betli': 102, 'durchmars': 126, '20_100': 52}
[build] 4475/8000 1511s eta 19.8m (178/min) kept 4475 units={'parti': 4052, 'ulti': 1048, '40_100': 182, 'betli': 102, 'durchmars': 127, '20_100': 53}
[build] 4500/8000 1519s eta 19.7m (178/min) kept 4500 units={'parti': 4073, 'ulti': 1052, '40_100': 183, 'betli': 104, 'durchmars': 127, '20_100': 54}
[build] 4525/8000 1528s eta 19.6m (178/min) kept 4525 units={'parti': 4097, 'ulti': 1062, '40_100': 184, 'betli': 104, 'durchmars': 127, '20_100': 54}
[build] 4550/8000 1536s eta 19.4m (178/min) kept 4550 units={'parti': 4120, 'ulti': 1071, '40_100': 185, 'betli': 104, 'durchmars': 127, '20_100': 55}
[build] 4575/8000 1543s eta 19.2m (178/min) kept 4575 units={'parti': 4141, 'ulti': 1076, '40_100': 187, 'betli': 106, 'durchmars': 127, '20_100': 55}
[build] 4600/8000 1550s eta 19.1m (178/min) kept 4600 units={'parti': 4164, 'ulti': 1082, '40_100': 187, 'betli': 107, 'durchmars': 128, '20_100': 55}
[build] 4625/8000 1559s eta 19.0m (178/min) kept 4625 units={'parti': 4188, 'ulti': 1086, '40_100': 187, 'betli': 107, 'durchmars': 129, '20_100': 55}
[build] 4650/8000 1570s eta 18.8m (178/min) kept 4650 units={'parti': 4208, 'ulti': 1093, '40_100': 191, 'betli': 107, 'durchmars': 130, '20_100': 55}
[build] 4675/8000 1577s eta 18.7m (178/min) kept 4675 units={'parti': 4229, 'ulti': 1097, '40_100': 193, 'betli': 107, 'durchmars': 132, '20_100': 55}
[build] 4700/8000 1586s eta 18.6m (178/min) kept 4700 units={'parti': 4250, 'ulti': 1103, '40_100': 195, 'betli': 107, 'durchmars': 132, '20_100': 57}
[build] 4725/8000 1599s eta 18.5m (177/min) kept 4725 units={'parti': 4274, 'ulti': 1107, '40_100': 196, 'betli': 107, 'durchmars': 132, '20_100': 57}
[build] 4750/8000 1606s eta 18.3m (177/min) kept 4750 units={'parti': 4297, 'ulti': 1115, '40_100': 197, 'betli': 107, 'durchmars': 132, '20_100': 58}
[build] 4775/8000 1616s eta 18.2m (177/min) kept 4775 units={'parti': 4320, 'ulti': 1120, '40_100': 198, 'betli': 107, 'durchmars': 133, '20_100': 59}
[build] 4800/8000 1622s eta 18.0m (178/min) kept 4800 units={'parti': 4341, 'ulti': 1125, '40_100': 200, 'betli': 107, 'durchmars': 133, '20_100': 61}
[build] 4825/8000 1629s eta 17.9m (178/min) kept 4825 units={'parti': 4363, 'ulti': 1130, '40_100': 201, 'betli': 107, 'durchmars': 135, '20_100': 61}
[build] 4850/8000 1636s eta 17.7m (178/min) kept 4850 units={'parti': 4386, 'ulti': 1131, '40_100': 202, 'betli': 107, 'durchmars': 136, '20_100': 61}
[build] 4875/8000 1644s eta 17.6m (178/min) kept 4875 units={'parti': 4409, 'ulti': 1134, '40_100': 203, 'betli': 107, 'durchmars': 138, '20_100': 62}
[build] 4900/8000 1650s eta 17.4m (178/min) kept 4900 units={'parti': 4431, 'ulti': 1139, '40_100': 205, 'betli': 108, 'durchmars': 138, '20_100': 62}
[build] 4925/8000 1659s eta 17.3m (178/min) kept 4925 units={'parti': 4455, 'ulti': 1144, '40_100': 206, 'betli': 108, 'durchmars': 138, '20_100': 62}
[build] 4950/8000 1666s eta 17.1m (178/min) kept 4950 units={'parti': 4480, 'ulti': 1148, '40_100': 206, 'betli': 108, 'durchmars': 138, '20_100': 62}
[build] 4975/8000 1676s eta 17.0m (178/min) kept 4975 units={'parti': 4501, 'ulti': 1151, '40_100': 208, 'betli': 110, 'durchmars': 138, '20_100': 62}
[build] 5000/8000 1682s eta 16.8m (178/min) kept 5000 units={'parti': 4523, 'ulti': 1158, '40_100': 209, 'betli': 110, 'durchmars': 140, '20_100': 63}
[build] 5025/8000 1690s eta 16.7m (178/min) kept 5025 units={'parti': 4546, 'ulti': 1161, '40_100': 210, 'betli': 111, 'durchmars': 140, '20_100': 63}
[build] 5050/8000 1699s eta 16.5m (178/min) kept 5050 units={'parti': 4568, 'ulti': 1170, '40_100': 212, 'betli': 111, 'durchmars': 141, '20_100': 63}
[build] 5075/8000 1707s eta 16.4m (178/min) kept 5075 units={'parti': 4590, 'ulti': 1173, '40_100': 214, 'betli': 111, 'durchmars': 141, '20_100': 64}
[build] 5100/8000 1714s eta 16.2m (179/min) kept 5100 units={'parti': 4610, 'ulti': 1177, '40_100': 218, 'betli': 111, 'durchmars': 142, '20_100': 65}
[build] 5125/8000 1724s eta 16.1m (178/min) kept 5125 units={'parti': 4633, 'ulti': 1189, '40_100': 219, 'betli': 112, 'durchmars': 142, '20_100': 65}
[build] 5150/8000 1732s eta 16.0m (178/min) kept 5150 units={'parti': 4657, 'ulti': 1197, '40_100': 219, 'betli': 113, 'durchmars': 142, '20_100': 65}
[build] 5175/8000 1742s eta 15.9m (178/min) kept 5175 units={'parti': 4678, 'ulti': 1203, '40_100': 221, 'betli': 114, 'durchmars': 143, '20_100': 65}
[build] 5200/8000 1750s eta 15.7m (178/min) kept 5200 units={'parti': 4702, 'ulti': 1209, '40_100': 222, 'betli': 114, 'durchmars': 143, '20_100': 65}
[build] 5225/8000 1756s eta 15.5m (179/min) kept 5225 units={'parti': 4726, 'ulti': 1214, '40_100': 223, 'betli': 114, 'durchmars': 144, '20_100': 66}
[build] 5250/8000 1764s eta 15.4m (179/min) kept 5250 units={'parti': 4746, 'ulti': 1219, '40_100': 224, 'betli': 115, 'durchmars': 146, '20_100': 68}
[build] 5275/8000 1773s eta 15.3m (179/min) kept 5275 units={'parti': 4768, 'ulti': 1226, '40_100': 225, 'betli': 116, 'durchmars': 147, '20_100': 68}
[build] 5300/8000 1782s eta 15.1m (178/min) kept 5300 units={'parti': 4791, 'ulti': 1235, '40_100': 225, 'betli': 116, 'durchmars': 147, '20_100': 70}
[build] 5325/8000 1791s eta 15.0m (178/min) kept 5325 units={'parti': 4815, 'ulti': 1240, '40_100': 225, 'betli': 116, 'durchmars': 147, '20_100': 71}
[build] 5350/8000 1799s eta 14.9m (178/min) kept 5350 units={'parti': 4839, 'ulti': 1242, '40_100': 225, 'betli': 116, 'durchmars': 148, '20_100': 71}
[build] 5375/8000 1812s eta 14.7m (178/min) kept 5375 units={'parti': 4861, 'ulti': 1249, '40_100': 226, 'betli': 117, 'durchmars': 148, '20_100': 72}
[build] 5400/8000 1819s eta 14.6m (178/min) kept 5400 units={'parti': 4884, 'ulti': 1259, '40_100': 228, 'betli': 117, 'durchmars': 149, '20_100': 72}
[build] 5425/8000 1828s eta 14.5m (178/min) kept 5425 units={'parti': 4906, 'ulti': 1262, '40_100': 229, 'betli': 119, 'durchmars': 149, '20_100': 72}
[build] 5450/8000 1839s eta 14.3m (178/min) kept 5450 units={'parti': 4929, 'ulti': 1271, '40_100': 230, 'betli': 120, 'durchmars': 149, '20_100': 72}
[build] 5475/8000 1848s eta 14.2m (178/min) kept 5475 units={'parti': 4952, 'ulti': 1278, '40_100': 231, 'betli': 120, 'durchmars': 149, '20_100': 73}
[build] 5500/8000 1858s eta 14.1m (178/min) kept 5500 units={'parti': 4975, 'ulti': 1283, '40_100': 233, 'betli': 120, 'durchmars': 150, '20_100': 73}
[build] 5525/8000 1866s eta 13.9m (178/min) kept 5525 units={'parti': 4995, 'ulti': 1289, '40_100': 236, 'betli': 121, 'durchmars': 151, '20_100': 74}
[build] 5550/8000 1874s eta 13.8m (178/min) kept 5550 units={'parti': 5017, 'ulti': 1297, '40_100': 238, 'betli': 122, 'durchmars': 151, '20_100': 74}
[build] 5575/8000 1884s eta 13.7m (178/min) kept 5575 units={'parti': 5042, 'ulti': 1302, '40_100': 238, 'betli': 122, 'durchmars': 151, '20_100': 74}
[build] 5600/8000 1893s eta 13.5m (178/min) kept 5600 units={'parti': 5063, 'ulti': 1307, '40_100': 239, 'betli': 124, 'durchmars': 151, '20_100': 75}
[build] 5625/8000 1899s eta 13.4m (178/min) kept 5625 units={'parti': 5085, 'ulti': 1309, '40_100': 241, 'betli': 125, 'durchmars': 151, '20_100': 75}
[build] 5650/8000 1909s eta 13.2m (178/min) kept 5650 units={'parti': 5110, 'ulti': 1314, '40_100': 242, 'betli': 125, 'durchmars': 151, '20_100': 75}
[build] 5675/8000 1918s eta 13.1m (178/min) kept 5675 units={'parti': 5134, 'ulti': 1321, '40_100': 242, 'betli': 126, 'durchmars': 151, '20_100': 75}
[build] 5700/8000 1925s eta 12.9m (178/min) kept 5700 units={'parti': 5157, 'ulti': 1328, '40_100': 242, 'betli': 127, 'durchmars': 151, '20_100': 76}
[build] 5725/8000 1934s eta 12.8m (178/min) kept 5725 units={'parti': 5180, 'ulti': 1330, '40_100': 242, 'betli': 128, 'durchmars': 153, '20_100': 76}
[build] 5750/8000 1942s eta 12.7m (178/min) kept 5750 units={'parti': 5201, 'ulti': 1333, '40_100': 244, 'betli': 128, 'durchmars': 154, '20_100': 77}
[build] 5775/8000 1948s eta 12.5m (178/min) kept 5775 units={'parti': 5224, 'ulti': 1340, '40_100': 245, 'betli': 128, 'durchmars': 155, '20_100': 78}
[build] 5800/8000 1955s eta 12.4m (178/min) kept 5800 units={'parti': 5245, 'ulti': 1342, '40_100': 248, 'betli': 129, 'durchmars': 155, '20_100': 78}
[build] 5825/8000 1965s eta 12.2m (178/min) kept 5825 units={'parti': 5269, 'ulti': 1348, '40_100': 248, 'betli': 130, 'durchmars': 155, '20_100': 78}
[build] 5850/8000 1972s eta 12.1m (178/min) kept 5850 units={'parti': 5291, 'ulti': 1350, '40_100': 250, 'betli': 131, 'durchmars': 155, '20_100': 78}
[build] 5875/8000 1978s eta 11.9m (178/min) kept 5875 units={'parti': 5314, 'ulti': 1357, '40_100': 251, 'betli': 131, 'durchmars': 156, '20_100': 79}
[build] 5900/8000 1986s eta 11.8m (178/min) kept 5900 units={'parti': 5336, 'ulti': 1361, '40_100': 251, 'betli': 133, 'durchmars': 156, '20_100': 80}
[build] 5925/8000 1997s eta 11.7m (178/min) kept 5925 units={'parti': 5358, 'ulti': 1365, '40_100': 254, 'betli': 133, 'durchmars': 156, '20_100': 80}
[build] 5950/8000 2003s eta 11.5m (178/min) kept 5950 units={'parti': 5381, 'ulti': 1373, '40_100': 255, 'betli': 133, 'durchmars': 157, '20_100': 80}
[build] 5975/8000 2013s eta 11.4m (178/min) kept 5975 units={'parti': 5403, 'ulti': 1380, '40_100': 256, 'betli': 134, 'durchmars': 157, '20_100': 81}
[build] 6000/8000 2019s eta 11.2m (178/min) kept 6000 units={'parti': 5424, 'ulti': 1390, '40_100': 257, 'betli': 135, 'durchmars': 159, '20_100': 81}
[build] 6025/8000 2025s eta 11.1m (179/min) kept 6025 units={'parti': 5445, 'ulti': 1394, '40_100': 258, 'betli': 137, 'durchmars': 160, '20_100': 81}
[build] 6050/8000 2032s eta 10.9m (179/min) kept 6050 units={'parti': 5467, 'ulti': 1400, '40_100': 258, 'betli': 140, 'durchmars': 160, '20_100': 81}
[build] 6075/8000 2044s eta 10.8m (178/min) kept 6075 units={'parti': 5491, 'ulti': 1410, '40_100': 258, 'betli': 140, 'durchmars': 161, '20_100': 82}
[build] 6100/8000 2054s eta 10.7m (178/min) kept 6100 units={'parti': 5515, 'ulti': 1417, '40_100': 259, 'betli': 140, 'durchmars': 161, '20_100': 82}
[build] 6125/8000 2066s eta 10.5m (178/min) kept 6125 units={'parti': 5539, 'ulti': 1426, '40_100': 260, 'betli': 140, 'durchmars': 161, '20_100': 82}
[build] 6150/8000 2073s eta 10.4m (178/min) kept 6150 units={'parti': 5564, 'ulti': 1434, '40_100': 260, 'betli': 140, 'durchmars': 161, '20_100': 82}
[build] 6175/8000 2079s eta 10.2m (178/min) kept 6175 units={'parti': 5586, 'ulti': 1438, '40_100': 262, 'betli': 141, 'durchmars': 162, '20_100': 82}
[build] 6200/8000 2088s eta 10.1m (178/min) kept 6200 units={'parti': 5609, 'ulti': 1444, '40_100': 262, 'betli': 141, 'durchmars': 163, '20_100': 83}
[build] 6225/8000 2097s eta 10.0m (178/min) kept 6225 units={'parti': 5630, 'ulti': 1450, '40_100': 264, 'betli': 142, 'durchmars': 163, '20_100': 84}
[build] 6250/8000 2106s eta 9.8m (178/min) kept 6250 units={'parti': 5654, 'ulti': 1457, '40_100': 265, 'betli': 142, 'durchmars': 163, '20_100': 84}
[build] 6275/8000 2117s eta 9.7m (178/min) kept 6275 units={'parti': 5678, 'ulti': 1463, '40_100': 266, 'betli': 142, 'durchmars': 163, '20_100': 84}
[build] 6300/8000 2128s eta 9.6m (178/min) kept 6300 units={'parti': 5699, 'ulti': 1472, '40_100': 269, 'betli': 143, 'durchmars': 163, '20_100': 84}
[build] 6325/8000 2136s eta 9.4m (178/min) kept 6325 units={'parti': 5719, 'ulti': 1475, '40_100': 271, 'betli': 145, 'durchmars': 164, '20_100': 85}
[build] 6350/8000 2144s eta 9.3m (178/min) kept 6350 units={'parti': 5743, 'ulti': 1484, '40_100': 272, 'betli': 145, 'durchmars': 164, '20_100': 85}
[build] 6375/8000 2151s eta 9.1m (178/min) kept 6375 units={'parti': 5768, 'ulti': 1487, '40_100': 272, 'betli': 145, 'durchmars': 164, '20_100': 85}
[build] 6400/8000 2158s eta 9.0m (178/min) kept 6400 units={'parti': 5792, 'ulti': 1492, '40_100': 272, 'betli': 145, 'durchmars': 165, '20_100': 85}
[build] 6425/8000 2167s eta 8.9m (178/min) kept 6425 units={'parti': 5815, 'ulti': 1496, '40_100': 276, 'betli': 145, 'durchmars': 165, '20_100': 85}
[build] 6450/8000 2178s eta 8.7m (178/min) kept 6450 units={'parti': 5839, 'ulti': 1504, '40_100': 276, 'betli': 145, 'durchmars': 166, '20_100': 85}
[build] 6475/8000 2189s eta 8.6m (177/min) kept 6475 units={'parti': 5859, 'ulti': 1508, '40_100': 278, 'betli': 146, 'durchmars': 168, '20_100': 86}
[build] 6500/8000 2198s eta 8.5m (177/min) kept 6500 units={'parti': 5882, 'ulti': 1515, '40_100': 280, 'betli': 146, 'durchmars': 168, '20_100': 86}
[build] 6525/8000 2209s eta 8.3m (177/min) kept 6525 units={'parti': 5906, 'ulti': 1524, '40_100': 280, 'betli': 146, 'durchmars': 169, '20_100': 86}
[build] 6550/8000 2217s eta 8.2m (177/min) kept 6550 units={'parti': 5926, 'ulti': 1530, '40_100': 283, 'betli': 147, 'durchmars': 169, '20_100': 87}
[build] 6575/8000 2229s eta 8.1m (177/min) kept 6575 units={'parti': 5950, 'ulti': 1537, '40_100': 283, 'betli': 147, 'durchmars': 170, '20_100': 87}
[build] 6600/8000 2238s eta 7.9m (177/min) kept 6600 units={'parti': 5970, 'ulti': 1544, '40_100': 286, 'betli': 148, 'durchmars': 170, '20_100': 88}
[build] 6625/8000 2244s eta 7.8m (177/min) kept 6625 units={'parti': 5993, 'ulti': 1549, '40_100': 286, 'betli': 149, 'durchmars': 171, '20_100': 88}
[build] 6650/8000 2254s eta 7.6m (177/min) kept 6650 units={'parti': 6014, 'ulti': 1558, '40_100': 289, 'betli': 150, 'durchmars': 171, '20_100': 88}
[build] 6675/8000 2263s eta 7.5m (177/min) kept 6675 units={'parti': 6034, 'ulti': 1569, '40_100': 291, 'betli': 152, 'durchmars': 171, '20_100': 89}
[build] 6700/8000 2273s eta 7.3m (177/min) kept 6700 units={'parti': 6059, 'ulti': 1574, '40_100': 291, 'betli': 152, 'durchmars': 171, '20_100': 89}
[build] 6725/8000 2281s eta 7.2m (177/min) kept 6725 units={'parti': 6081, 'ulti': 1577, '40_100': 294, 'betli': 152, 'durchmars': 171, '20_100': 89}
[build] 6750/8000 2288s eta 7.1m (177/min) kept 6750 units={'parti': 6104, 'ulti': 1586, '40_100': 295, 'betli': 152, 'durchmars': 172, '20_100': 89}
[build] 6775/8000 2296s eta 6.9m (177/min) kept 6775 units={'parti': 6127, 'ulti': 1590, '40_100': 296, 'betli': 152, 'durchmars': 173, '20_100': 89}
[build] 6800/8000 2304s eta 6.8m (177/min) kept 6800 units={'parti': 6149, 'ulti': 1594, '40_100': 296, 'betli': 155, 'durchmars': 173, '20_100': 89}
[build] 6825/8000 2311s eta 6.6m (177/min) kept 6825 units={'parti': 6171, 'ulti': 1599, '40_100': 296, 'betli': 156, 'durchmars': 175, '20_100': 89}
[build] 6850/8000 2318s eta 6.5m (177/min) kept 6850 units={'parti': 6193, 'ulti': 1603, '40_100': 297, 'betli': 156, 'durchmars': 177, '20_100': 89}
[build] 6875/8000 2325s eta 6.3m (177/min) kept 6875 units={'parti': 6217, 'ulti': 1609, '40_100': 297, 'betli': 157, 'durchmars': 177, '20_100': 89}
[build] 6900/8000 2334s eta 6.2m (177/min) kept 6900 units={'parti': 6240, 'ulti': 1614, '40_100': 298, 'betli': 157, 'durchmars': 178, '20_100': 90}
[build] 6925/8000 2341s eta 6.1m (177/min) kept 6925 units={'parti': 6263, 'ulti': 1620, '40_100': 300, 'betli': 157, 'durchmars': 178, '20_100': 90}
[build] 6950/8000 2349s eta 5.9m (177/min) kept 6950 units={'parti': 6287, 'ulti': 1625, '40_100': 300, 'betli': 158, 'durchmars': 178, '20_100': 90}
[build] 6975/8000 2360s eta 5.8m (177/min) kept 6975 units={'parti': 6312, 'ulti': 1634, '40_100': 300, 'betli': 158, 'durchmars': 178, '20_100': 90}
[build] 7000/8000 2368s eta 5.6m (177/min) kept 7000 units={'parti': 6336, 'ulti': 1641, '40_100': 301, 'betli': 158, 'durchmars': 178, '20_100': 90}
[build] 7025/8000 2377s eta 5.5m (177/min) kept 7025 units={'parti': 6359, 'ulti': 1648, '40_100': 303, 'betli': 158, 'durchmars': 178, '20_100': 90}
[build] 7050/8000 2384s eta 5.4m (177/min) kept 7050 units={'parti': 6380, 'ulti': 1656, '40_100': 303, 'betli': 161, 'durchmars': 179, '20_100': 90}
[build] 7075/8000 2393s eta 5.2m (177/min) kept 7075 units={'parti': 6402, 'ulti': 1662, '40_100': 304, 'betli': 162, 'durchmars': 181, '20_100': 90}
[build] 7100/8000 2401s eta 5.1m (177/min) kept 7100 units={'parti': 6426, 'ulti': 1666, '40_100': 304, 'betli': 163, 'durchmars': 181, '20_100': 90}
[build] 7125/8000 2410s eta 4.9m (177/min) kept 7125 units={'parti': 6450, 'ulti': 1668, '40_100': 304, 'betli': 163, 'durchmars': 182, '20_100': 90}
[build] 7150/8000 2417s eta 4.8m (178/min) kept 7150 units={'parti': 6469, 'ulti': 1673, '40_100': 306, 'betli': 163, 'durchmars': 185, '20_100': 93}
[build] 7175/8000 2425s eta 4.6m (178/min) kept 7175 units={'parti': 6492, 'ulti': 1675, '40_100': 307, 'betli': 164, 'durchmars': 185, '20_100': 93}
[build] 7200/8000 2431s eta 4.5m (178/min) kept 7200 units={'parti': 6516, 'ulti': 1680, '40_100': 307, 'betli': 165, 'durchmars': 185, '20_100': 93}
[build] 7225/8000 2441s eta 4.4m (178/min) kept 7225 units={'parti': 6539, 'ulti': 1685, '40_100': 308, 'betli': 166, 'durchmars': 185, '20_100': 93}
[build] 7250/8000 2449s eta 4.2m (178/min) kept 7250 units={'parti': 6562, 'ulti': 1688, '40_100': 309, 'betli': 166, 'durchmars': 185, '20_100': 94}
[build] 7275/8000 2458s eta 4.1m (178/min) kept 7275 units={'parti': 6587, 'ulti': 1696, '40_100': 309, 'betli': 166, 'durchmars': 185, '20_100': 94}
[build] 7300/8000 2465s eta 3.9m (178/min) kept 7300 units={'parti': 6607, 'ulti': 1703, '40_100': 311, 'betli': 167, 'durchmars': 187, '20_100': 94}
[build] 7325/8000 2474s eta 3.8m (178/min) kept 7325 units={'parti': 6632, 'ulti': 1707, '40_100': 311, 'betli': 167, 'durchmars': 187, '20_100': 94}
[build] 7350/8000 2483s eta 3.7m (178/min) kept 7350 units={'parti': 6655, 'ulti': 1712, '40_100': 312, 'betli': 168, 'durchmars': 187, '20_100': 94}
[build] 7375/8000 2488s eta 3.5m (178/min) kept 7375 units={'parti': 6676, 'ulti': 1715, '40_100': 313, 'betli': 169, 'durchmars': 189, '20_100': 94}
[build] 7400/8000 2495s eta 3.4m (178/min) kept 7400 units={'parti': 6697, 'ulti': 1719, '40_100': 315, 'betli': 169, 'durchmars': 192, '20_100': 94}
[build] 7425/8000 2502s eta 3.2m (178/min) kept 7425 units={'parti': 6719, 'ulti': 1725, '40_100': 316, 'betli': 170, 'durchmars': 193, '20_100': 94}
[build] 7450/8000 2511s eta 3.1m (178/min) kept 7450 units={'parti': 6739, 'ulti': 1729, '40_100': 318, 'betli': 172, 'durchmars': 194, '20_100': 95}
[build] 7475/8000 2519s eta 2.9m (178/min) kept 7475 units={'parti': 6758, 'ulti': 1738, '40_100': 322, 'betli': 173, 'durchmars': 196, '20_100': 95}
[build] 7500/8000 2528s eta 2.8m (178/min) kept 7500 units={'parti': 6782, 'ulti': 1747, '40_100': 323, 'betli': 173, 'durchmars': 196, '20_100': 95}
[build] 7525/8000 2536s eta 2.7m (178/min) kept 7525 units={'parti': 6804, 'ulti': 1751, '40_100': 324, 'betli': 174, 'durchmars': 197, '20_100': 95}
[build] 7550/8000 2542s eta 2.5m (178/min) kept 7550 units={'parti': 6829, 'ulti': 1754, '40_100': 324, 'betli': 174, 'durchmars': 197, '20_100': 95}
[build] 7575/8000 2551s eta 2.4m (178/min) kept 7575 units={'parti': 6853, 'ulti': 1758, '40_100': 325, 'betli': 174, 'durchmars': 197, '20_100': 95}
[build] 7600/8000 2558s eta 2.2m (178/min) kept 7600 units={'parti': 6875, 'ulti': 1766, '40_100': 326, 'betli': 175, 'durchmars': 198, '20_100': 96}
[build] 7625/8000 2566s eta 2.1m (178/min) kept 7625 units={'parti': 6898, 'ulti': 1771, '40_100': 328, 'betli': 175, 'durchmars': 198, '20_100': 96}
[build] 7650/8000 2580s eta 2.0m (178/min) kept 7650 units={'parti': 6921, 'ulti': 1778, '40_100': 329, 'betli': 176, 'durchmars': 198, '20_100': 96}
[build] 7675/8000 2588s eta 1.8m (178/min) kept 7675 units={'parti': 6944, 'ulti': 1785, '40_100': 330, 'betli': 176, 'durchmars': 199, '20_100': 96}
[build] 7700/8000 2597s eta 1.7m (178/min) kept 7700 units={'parti': 6965, 'ulti': 1788, '40_100': 330, 'betli': 179, 'durchmars': 200, '20_100': 97}
[build] 7725/8000 2605s eta 1.5m (178/min) kept 7725 units={'parti': 6989, 'ulti': 1790, '40_100': 331, 'betli': 179, 'durchmars': 200, '20_100': 97}
[build] 7750/8000 2614s eta 1.4m (178/min) kept 7750 units={'parti': 7012, 'ulti': 1793, '40_100': 331, 'betli': 179, 'durchmars': 202, '20_100': 97}
[build] 7775/8000 2620s eta 1.3m (178/min) kept 7775 units={'parti': 7033, 'ulti': 1798, '40_100': 333, 'betli': 180, 'durchmars': 203, '20_100': 97}
[build] 7800/8000 2627s eta 1.1m (178/min) kept 7800 units={'parti': 7055, 'ulti': 1806, '40_100': 335, 'betli': 181, 'durchmars': 204, '20_100': 97}
[build] 7825/8000 2638s eta 1.0m (178/min) kept 7825 units={'parti': 7078, 'ulti': 1812, '40_100': 335, 'betli': 182, 'durchmars': 205, '20_100': 97}
[build] 7850/8000 2646s eta 0.8m (178/min) kept 7850 units={'parti': 7103, 'ulti': 1822, '40_100': 335, 'betli': 182, 'durchmars': 205, '20_100': 97}
[build] 7875/8000 2655s eta 0.7m (178/min) kept 7875 units={'parti': 7124, 'ulti': 1826, '40_100': 337, 'betli': 182, 'durchmars': 207, '20_100': 97}
[build] 7900/8000 2662s eta 0.6m (178/min) kept 7900 units={'parti': 7149, 'ulti': 1832, '40_100': 337, 'betli': 182, 'durchmars': 207, '20_100': 97}
[build] 7925/8000 2670s eta 0.4m (178/min) kept 7925 units={'parti': 7174, 'ulti': 1839, '40_100': 337, 'betli': 182, 'durchmars': 207, '20_100': 97}
[build] 7950/8000 2676s eta 0.3m (178/min) kept 7950 units={'parti': 7198, 'ulti': 1843, '40_100': 337, 'betli': 182, 'durchmars': 207, '20_100': 98}
[build] 7975/8000 2684s eta 0.1m (178/min) kept 7975 units={'parti': 7219, 'ulti': 1846, '40_100': 339, 'betli': 183, 'durchmars': 208, '20_100': 99}
[build] 8000/8000 2694s eta 0.0m (178/min) kept 8000 units={'parti': 7238, 'ulti': 1851, '40_100': 342, 'betli': 183, 'durchmars': 211, '20_100': 99}
build done: kept 8000  per-unit {'parti': 7238, 'ulti': 1851, '40_100': 342, 'betli': 183, 'durchmars': 211, '20_100': 99}
